Channel,Video Title,Video Description,Video ID,Comment,Comment iD,Replies,Likes
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"*_When you said THIS IS MY PAKISTAN you don't know how much respect and love you earned from many of Pakistanis_* 
You're the one who truly deserves the Tamga e Imteeyaz 🙏❤🙏",Ugx3udXagsQqwbMA80h4AaABAg,13,383
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,woah!!!! the similarity between india and pak boggles my mind. pak truly is beautiful. love from this side . <3,UgzXtBk45qf_V0k-bqF4AaABAg,0,4
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Eva Love You so much ♥️♥️... I am crying after watching this video 😭😭😭,UgxWrAykRCUWKIWfMKB4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Brilliant video! Amazing - check also ""Travel with Johnson David""",UgzALSSaBS3uvdncTcd4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thank you so much Eva🥰,UgzzwoViPSuMOsdS4Yt4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Made me so emotional❤ thankyou for this masterpiece evaa,UgwsxklI8CBRShE06Qx4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Wonderful video! I share your vision too. I'm from Mauritius and I still can't get over my holidays in Pakistan some time back..especially the Northern region..beautiful scenery mashAllah. Can't wait to visit again :),Ugx4gocF6NvTkUwjGWV4AaABAg,0,3
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Having tears in my eyes while watching this Thanks EVA,UgxrMGAUtA9bTKch50F4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thank you eva. Love and respect from Pakistan ❤️🇵🇰😍,UgzanChczieQgonwJGB4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Love from Azad Kashmir ❤️🇵🇰,UgxgjhM9ZUNzjWIuz5J4AaABAg,0,2
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thank you to visit and Explore my country your's video bring tears in my eyes Because from 4 years i Can't see Pakistan.....Love you,UgxfyI64aaOXTRJidzV4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,It bring me so Joy  just by hearing your vision . I really pray that this came into reality so the other people can how beautiful Pakistan is🇵🇰🇵🇰,UgxraMYIw4Xj2tD7CY94AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Inshallah i will travel pakistan in my  very life ..❤️❤️❤️,UgyUC5GLy-ShAeobnLB4AaABAg,0,2
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"This is my Pakistan... 
#Eva zu beck 
Your these words just touch my soul n heart ..❤️",UgzBaZsyiOseHFOivEZ4AaABAg,0,352
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Looks awesome. I also saw some photos from someone I know (she even went trekking) and everything looks amazing. I hope I could be there one day,Ugw30--1M8HHDVyjdid4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thank~You for such an amazing review,UgycWyzEeasLnHjGe3N4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Made me weep😭❤🌈,UgxSBrIQPgnF01oAq5h4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Such an incredible video Eva! Lots of love and yes I share your vision 💜👏🏼,UgytnOPUN3BuM__hRf94AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Pakistan is a truly a great and wonderful country ...  I have to go to Pakistan once.  🇵🇰🇵🇰🇵🇰 Love from India 🇮🇳🇮🇳,Ugz9afyWn3A97nc9sTp4AaABAg,45,600
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I’m an Indian who’s grandparents were Pakistani. One day i will love to visit Pakistan!,Ugxzg-poBVfLCtoJCO94AaABAg,1,5
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Totally loved it!! You showed that it's completely up to us how we perceive something!!! What an incredible place it is!!,UgyNzQ6W8N0ZUAX2LMV4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Thank you so much Ma'm...Tears in my Eyes #Mypakistan🇵🇰❤❤❤❤❤,Ugwv32GPoQYFA6AFHCl4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Great arguments. All for for it 💪,Ugza_0vc-zhARko6N014AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Wow beautiful Pakistan save country and brave people Pakistani love from india Punjab,Ugx1x8vqlqltvtsGoMZ4AaABAg,20,345
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Hi Eva zu Beck,
This is my most favourite video ever.
Thank you so much❤️",UgxQmiauXwoaE5--T1l4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Ma'am, You Nailed it 💓",UgxR6qPHkJbPpze4X-p4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Thank you Eva! I am crying out of emotions! 
Thank you soooo much beautiful soul....",UgwPwy_ImJRakoVQ1xh4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Love from Pakistan ❤️🥺,UgyUbdSQcqvwBbjvkl14AaABAg,0,2
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Though I am from Bangladesh🇧🇩 but Pakistan 🇵🇰 is also my country. 
I love Pakistani peoples. 
They are my brothers and sister. 
My heart always cry for them and ask myself why we devided. 😭
But my love for Pakistan will never die. 
I wish i could visit my another half motherland once.😞",Ugzks2QpM6pHsNoviKJ4AaABAg,21,198
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Good job Eva....you showed us things that we couldn't even imagine to see. Thank you!!!!,UgxdxKpjCdgZIbfnssd4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Wow, this food makes me very hungry.",UgwhedD-uAKMcUoya6V4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,GREAT JOB EVA ALLAH BLESS YOU,UgxkIOjqZ69GGiIYqmp4AaABAg,0,2
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Love from pakisatan❤i love your video And sentence""it is my pak""😍",Ugy-ac7USTkodFRlUIp4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"I cant stop my tears when u said ""This is my Pakistan"" 😢😢",UgyI1kR3vLrgCqpGC8Z4AaABAg,13,254
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,I can't stop my tears,Ugxd1yicSHXZz6mbrUJ4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Love from Pakistan 🇵🇰❤️,UgykRIpv-eZTHg1nQ1d4AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Goosebumps throughout the whole Video. Love your work Eva.,Ugx1WixZwpIJKxPpNsZ4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Being Nepali i have a huge respect towards pakistan since my childhood.We Nepalese truly love Pakistan and its people.,UgxQeUF2LFvvx-KthQ14AaABAg,1,3
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"""This is my pakistan"" this line touched my heart thank you eva... this truly is your pakistan...❤❤",Ugy4Ia_u1h0ej51cQDB4AaABAg,0,180
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Eva  you are such an incredible person. I'm watching your videos from one year. I'm currently living in Dubai. God bless you All, good willing",Ugw4tZEUlXNvTC_20_R4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,It make me tearfull. Stay blessed.,UgwQtS5sI0IF1GgrWop4AaABAg,0,0
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,Love 💖 & respect ✊ from United Kingdom 🇬🇧,Ugz65CqmAE9G0g7oH794AaABAg,0,1
Eva zu Beck,Why Pakistan Can Become the #1 Travel Destination in the World,"This isn't my typical video. Yesterday, I had a chance to speak in front of the Prime Minister of Pakistan, Imran Khan, and share with him my experience of ...",AeSadjRblyM,"Thankyou EVA You have a beautiful heart, cant wait to welcome you again in this beautiful country",UgywkMjbZ9FBQ1VLvn14AaABAg,0,0
